author,comment,changed files,lines added,lines deleted,msg_len,buggy
578,21,1,4.0,4.0,59,0
26,84,1,2.0,2.0,60,0
26,84,1,2.0,0.0,68,0
6,84,1,5.0,0.0,55,0
232,84,1,3.0,0.0,47,0
62,30,3,32.0,2.0,59,0
26,84,1,1.0,1.0,37,0
491,84,1,4.0,2.0,74,0
275,84,1,12.0,1.0,39,0
97,84,1,1.0,1.0,91,0
428,84,2,6.0,2.0,48,0
432,84,2,1.0,10.0,53,0
328,84,1,2.0,2.0,35,0
388,84,3,101.0,1.0,51,0
232,84,2,27.0,1.0,60,0
232,0,1,12.0,6.0,77,0
538,84,3,72.0,3.0,68,1
65,84,1,2.0,1.0,68,0
95,84,1,1.0,0.0,52,0
232,84,1,1.0,0.0,57,0
65,84,1,2.0,2.0,56,0
344,71,0,0.0,0.0,51,0
513,74,2,2.0,1.0,31,0
538,84,2,8.0,0.0,46,0
588,1,1,1.0,0.0,32,0
222,84,1,2.0,2.0,46,0
328,84,1,7.0,2.0,43,0
432,84,1,1.0,0.0,67,0
591,84,1,6.0,2.0,64,0
170,84,1,2.0,1.0,73,0
471,84,3,4.0,4.0,49,0
189,84,1,1.0,1.0,40,0
170,84,1,1.0,0.0,60,0
170,84,1,1.0,1.0,59,0
439,84,2,5.0,4.0,47,0
510,84,1,1.0,1.0,43,0
275,84,2,12.0,0.0,51,0
109,84,1,2.0,2.0,39,0
48,84,1,2.0,2.0,43,0
392,84,1,17.0,10.0,46,0
344,0,0,0.0,0.0,32,0
388,84,1,23.0,11.0,68,0
388,84,1,2.0,1.0,82,0
388,84,1,5.0,1.0,75,0
388,97,1,3.0,0.0,73,1
440,97,1,5.0,1.0,71,0
533,84,1,8.0,0.0,62,0
170,96,1,1.0,1.0,62,0
428,84,1,1.0,1.0,61,0
328,84,1,1.0,1.0,61,0
533,84,1,1.0,1.0,63,0
538,84,3,27.0,3.0,59,0
387,27,3,32.0,0.0,39,0
217,0,2,31.0,131.0,43,0
432,84,3,8.0,4.0,60,0
491,84,1,1.0,1.0,65,0
538,84,1,3.0,0.0,61,0
249,1,1,2.0,0.0,59,0
354,84,2,9.0,6.0,55,1
51,61,1,2.0,2.0,53,0
51,84,1,1.0,0.0,51,0
537,84,1,1.0,1.0,52,0
525,84,4,12.0,3.0,37,0
538,84,1,14.0,12.0,41,0
461,84,2,25.0,0.0,56,0
270,96,1,4.0,0.0,65,0
328,84,1,1.0,1.0,43,0
328,84,1,16.0,0.0,41,0
461,84,1,2.0,5.0,56,0
461,84,2,17.0,4.0,57,0
461,84,2,5.0,1.0,57,0
476,97,1,13.0,1.0,52,0
597,84,2,13.0,6.0,42,0
186,97,3,28.0,0.0,62,0
416,84,2,2.0,2.0,58,0
89,84,1,1.0,1.0,67,0
358,0,2,7.0,9.0,48,0
358,84,1,1.0,1.0,42,0
358,84,1,1.0,1.0,64,0
357,84,1,2.0,0.0,56,0
328,84,1,1.0,0.0,41,0
170,84,2,7.0,0.0,55,0
6,84,2,22.0,6.0,40,0
5,84,2,11.0,1.0,44,0
183,84,1,3.0,0.0,56,0
276,84,2,7.0,1.0,38,0
266,84,2,80.0,1.0,69,0
392,84,1,1.0,1.0,55,0
217,84,2,6.0,8.0,42,0
354,84,2,4.0,0.0,47,0
538,84,2,55.0,40.0,63,0
170,84,1,1.0,1.0,35,0
250,84,2,42.0,1.0,55,0
538,96,1,1.0,1.0,56,0
399,84,6,43.0,57.0,67,0
392,96,1,2.0,1.0,50,0
170,61,1,2.0,1.0,46,0
336,84,2,17.0,1.0,49,0
328,84,1,1.0,0.0,31,0
538,84,1,8.0,0.0,46,0
461,84,1,1.0,1.0,42,0
461,84,1,1.0,0.0,52,0
354,84,1,2.0,2.0,52,0
438,84,2,12.0,11.0,61,0
438,0,2,211.0,14.0,70,1
170,84,1,16.0,15.0,24,0
448,84,1,1.0,1.0,54,0
328,84,1,3.0,1.0,52,0
44,1,11,37162.0,0.0,45,0
44,0,6,131.0,0.0,53,0
26,84,1,1.0,0.0,62,0
328,84,3,50.0,3.0,37,0
573,84,1,3.0,2.0,61,0
26,84,2,49.0,49.0,51,0
533,84,2,10.0,1.0,66,1
439,84,1,1.0,1.0,42,0
328,84,1,44.0,0.0,36,1
356,84,2,23.0,1.0,65,0
271,97,2,86.0,2.0,131,0
461,103,1,61.0,0.0,41,0
195,84,1,9.0,6.0,77,0
221,46,1,1.0,1.0,39,0
448,84,1,14.0,0.0,37,0
546,0,3,2.0,12.0,68,0
275,84,2,8.0,1.0,45,0
535,84,1,2.0,1.0,53,0
597,84,1,2.0,2.0,38,0
432,61,1,4.0,1.0,64,0
99,97,16,2201.0,0.0,45,0
432,84,1,3.0,1.0,64,0
470,88,1,6.0,4.0,46,0
276,84,10,235.0,85.0,59,0
304,84,1,2.0,0.0,53,0
7,84,4,32.0,29.0,69,0
291,84,5,88.0,7.0,47,0
556,1,5,124.0,0.0,48,0
538,84,1,2.0,2.0,24,0
538,84,1,7.0,1.0,69,0
357,84,1,3.0,0.0,54,0
308,84,1,3.0,2.0,99,0
579,84,1,45.0,15.0,64,0
579,84,1,3.0,2.0,51,0
579,84,1,3.0,2.0,47,1
448,84,1,3.0,3.0,45,0
513,108,4,89.0,2.0,48,0
26,84,1,1.0,1.0,54,0
491,84,1,5.0,4.0,60,0
217,84,3,10.0,4.0,51,0
393,84,1,1.0,0.0,67,0
538,97,3,19.0,3.0,46,0
44,84,1,12.0,3.0,52,0
44,84,1,11.0,6.0,44,0
44,0,6,131.0,0.0,53,0
221,84,2,77.0,2.0,39,1
26,84,0,0.0,0.0,54,0
546,84,2,2.0,1.0,63,0
538,84,1,1.0,0.0,46,0
48,84,1,2.0,2.0,57,1
373,96,1,1.0,1.0,60,0
373,90,2,9.0,3.0,50,0
546,84,1,1.0,1.0,50,1
327,84,1,1.0,0.0,65,0
343,0,51,464.0,353.0,46,0
118,72,1,10.0,6.0,55,0
270,84,1,6.0,2.0,48,0
538,84,1,3.0,0.0,61,1
399,84,1,50.0,15.0,67,0
387,84,3,54.0,8.0,69,0
281,84,1,11.0,4.0,56,0
533,84,2,2.0,2.0,63,0
537,84,1,1.0,1.0,52,0
51,61,1,2.0,2.0,53,0
51,84,1,1.0,0.0,51,0
461,84,2,32.0,2.0,66,0
392,84,1,17.0,10.0,46,1
344,84,0,0.0,0.0,28,0
328,84,1,1.0,1.0,43,0
328,84,1,16.0,0.0,41,0
538,84,1,14.0,12.0,41,0
461,84,1,2.0,5.0,56,0
461,84,2,17.0,4.0,57,0
461,84,2,5.0,1.0,57,0
388,84,1,23.0,11.0,68,0
388,84,1,2.0,1.0,82,0
388,84,1,5.0,1.0,75,0
388,97,1,3.0,0.0,73,1
270,96,1,4.0,0.0,65,0
597,84,2,13.0,6.0,42,0
26,84,1,2.0,2.0,60,0
170,96,1,1.0,1.0,62,0
186,97,3,28.0,0.0,62,0
416,84,2,2.0,2.0,58,0
221,97,1,2.0,2.0,55,0
447,84,1,10.0,6.0,59,0
428,84,1,2.0,1.0,58,0
375,84,1,4.0,4.0,72,0
328,84,1,1.0,1.0,34,0
538,84,1,3.0,1.0,63,0
510,84,2,2.0,2.0,43,0
228,84,2,10.0,2.0,81,0
428,84,1,5.0,1.0,75,0
475,97,2,24.0,1.0,54,0
356,84,1,4.0,0.0,70,1
228,84,1,1.0,1.0,68,0
1,84,1,1.0,1.0,54,0
170,84,3,24.0,3.0,63,0
118,84,1,1.0,1.0,42,0
538,84,1,1.0,1.0,64,0
118,84,2,50.0,1.0,52,1
376,84,1,3.0,0.0,64,0
491,84,1,6.0,0.0,66,0
428,84,1,1.0,1.0,69,0
228,84,3,44.0,2.0,46,1
369,84,1,4.0,4.0,58,0
328,84,1,5.0,1.0,30,0
26,84,2,14.0,1.0,77,0
287,0,1,11.0,0.0,28,0
399,84,2,30.0,22.0,69,0
575,0,1,3.0,1.0,50,0
328,84,3,111.0,10.0,48,0
250,84,4,13.0,2.0,71,0
579,84,1,4.0,5.0,58,0
376,84,1,10.0,0.0,63,0
26,84,1,2.0,3.0,54,0
328,84,2,69.0,1.0,25,0
328,84,1,1.0,1.0,31,0
327,84,2,10.0,0.0,55,0
33,84,1,2.0,1.0,42,0
578,21,1,17.0,17.0,56,0
578,21,1,94.0,94.0,56,0
291,84,2,44.0,2.0,54,0
471,84,3,4.0,4.0,49,0
6,84,1,3.0,2.0,63,0
357,84,1,1.0,0.0,46,0
26,84,4,11.0,18.0,65,0
6,84,1,5.0,0.0,55,0
578,21,1,11.0,0.0,55,0
578,21,1,3.0,0.0,55,0
26,84,1,1.0,1.0,37,0
26,84,1,4.0,1.0,57,0
65,84,1,1.0,1.0,59,0
65,84,1,2.0,1.0,65,0
65,84,1,30.0,5.0,63,0
51,84,3,75.0,3.0,50,0
491,84,1,4.0,2.0,74,0
328,84,1,2.0,2.0,35,0
228,84,3,80.0,17.0,49,0
563,30,3,12.0,0.0,86,0
95,84,1,1.0,2.0,58,0
538,84,2,8.0,0.0,46,0
432,84,1,1.0,0.0,67,0
170,84,1,2.0,1.0,73,0
170,84,1,1.0,1.0,39,0
588,1,1,1.0,0.0,32,0
591,84,1,6.0,2.0,64,0
344,71,0,0.0,0.0,51,0
49,72,1,12.0,12.0,63,0
513,72,5,4.0,5.0,37,0
491,84,1,1.0,1.0,65,0
155,0,0,0.0,0.0,0,0
453,0,1,1.0,0.0,1,0
354,84,1,6.0,1.0,48,0
222,84,1,2.0,2.0,46,0
538,84,2,29.0,2.0,59,0
336,84,2,18.0,1.0,49,0
195,97,1,51.0,30.0,73,0
533,84,1,1.0,1.0,61,0
228,96,3,12.0,2.0,51,0
328,84,2,3.0,1.0,28,0
538,84,3,74.0,3.0,68,0
170,96,1,1.0,1.0,62,0
26,84,1,1.0,1.0,54,0
428,84,1,2.0,2.0,43,0
281,84,1,11.0,4.0,56,0
387,84,3,54.0,8.0,69,0
26,84,1,1.0,1.0,54,0
428,84,1,2.0,2.0,43,0
77,84,1,1.0,1.0,52,0
118,84,1,1.0,1.0,42,0
538,84,1,3.0,1.0,63,0
170,84,3,24.0,3.0,63,0
538,84,1,1.0,1.0,64,0
118,84,2,50.0,1.0,52,1
376,84,1,3.0,0.0,64,0
369,84,1,4.0,4.0,58,0
328,84,1,5.0,1.0,30,0
491,84,1,6.0,0.0,66,0
428,84,1,1.0,1.0,69,0
228,84,3,44.0,2.0,46,1
428,84,1,2.0,1.0,58,0
250,84,4,13.0,2.0,71,0
26,84,2,14.0,1.0,77,0
287,0,1,11.0,0.0,28,0
579,84,1,4.0,5.0,58,0
376,84,1,10.0,0.0,63,0
399,84,1,14.0,11.0,69,0
26,84,1,2.0,3.0,54,0
328,84,1,1.0,1.0,31,0
328,84,2,69.0,1.0,25,0
343,0,139,1424.0,558.0,46,0
538,94,3,46.0,55.0,49,0
354,84,1,2.0,1.0,48,0
575,0,1,3.0,1.0,50,0
291,84,2,44.0,2.0,54,0
327,84,2,16.0,0.0,54,0
327,84,2,10.0,0.0,55,0
170,84,2,18.0,7.0,38,0
6,84,1,3.0,2.0,63,0
311,84,4,82.0,4.0,69,0
6,84,1,5.0,0.0,55,0
357,84,1,1.0,0.0,46,0
357,84,3,4.0,16.0,41,0
65,84,1,2.0,1.0,65,0
65,84,1,1.0,1.0,59,0
65,84,1,30.0,5.0,63,0
26,84,1,1.0,1.0,37,0
170,84,1,1.0,2.0,75,0
51,84,3,76.0,4.0,50,0
328,84,1,2.0,2.0,35,0
491,84,1,4.0,2.0,74,0
33,84,1,1.0,1.0,42,0
327,94,1,1.0,1.0,49,0
228,84,3,81.0,18.0,49,1
95,84,1,1.0,2.0,58,0
538,84,2,8.0,0.0,46,0
26,84,2,8.0,3.0,65,1
588,1,1,1.0,0.0,32,0
588,84,1,2.0,2.0,59,0
170,84,1,2.0,1.0,73,0
471,84,3,4.0,4.0,49,0
170,84,1,1.0,1.0,39,0
432,84,1,1.0,0.0,67,0
344,79,0,0.0,0.0,47,0
49,72,1,12.0,12.0,63,0
513,72,5,4.0,5.0,37,0
343,0,139,1355.0,593.0,46,0
491,84,1,1.0,1.0,65,0
538,84,1,1.0,1.0,47,0
222,84,1,2.0,2.0,46,0
538,84,2,29.0,2.0,59,1
155,0,0,0.0,0.0,0,0
453,0,1,1.0,0.0,1,0
228,96,3,12.0,2.0,51,0
195,97,1,51.0,27.0,73,0
170,96,1,1.0,1.0,62,0
537,84,1,1.0,1.0,52,0
276,84,2,7.0,1.0,38,0
6,84,2,22.0,6.0,40,0
538,84,4,83.0,3.0,68,1
476,84,1,5.0,2.0,45,0
354,84,1,2.0,2.0,52,0
538,84,2,55.0,40.0,63,0
573,84,1,2.0,1.0,61,0
328,84,1,3.0,3.0,33,0
26,84,1,6.0,0.0,51,0
476,97,1,10.0,1.0,52,1
170,96,1,1.0,0.0,57,0
336,84,2,18.0,1.0,49,0
328,84,1,3.0,1.0,52,0
26,84,2,25.0,3.0,39,0
373,84,4,35.0,16.0,65,0
354,84,1,2.0,2.0,53,0
343,0,98,1457.0,772.0,46,0
432,84,1,3.0,1.0,64,0
416,84,2,5.0,5.0,38,0
538,84,2,45.0,0.0,63,0
328,84,2,31.0,3.0,37,0
195,84,1,9.0,6.0,77,0
399,84,7,64.0,61.0,67,0
538,84,1,1.0,1.0,24,0
357,84,1,3.0,0.0,54,0
357,84,1,1.0,1.0,52,0
591,84,1,6.0,2.0,64,0
546,84,2,2.0,1.0,63,0
44,0,6,140.0,0.0,53,0
546,84,1,1.0,1.0,50,1
270,84,1,12.0,3.0,48,0
170,84,2,4.0,0.0,58,1
170,84,1,3.0,3.0,58,0
328,84,1,1.0,0.0,41,0
357,84,1,2.0,0.0,56,0
6,84,2,22.0,6.0,40,0
276,84,2,7.0,1.0,38,0
183,84,1,3.0,0.0,56,0
266,84,2,80.0,1.0,69,0
439,84,2,5.0,4.0,47,0
392,84,1,1.0,1.0,55,0
476,97,1,5.0,1.0,52,0
217,84,2,6.0,8.0,42,0
440,97,1,5.0,1.0,71,0
109,84,1,2.0,2.0,39,0
354,84,2,4.0,0.0,47,0
358,0,2,7.0,9.0,48,0
358,84,1,1.0,1.0,42,0
358,84,1,1.0,1.0,64,0
538,84,2,55.0,40.0,63,0
170,84,1,1.0,1.0,35,0
250,84,2,42.0,1.0,55,0
538,96,1,1.0,1.0,56,0
344,0,0,0.0,0.0,48,0
448,84,1,5.0,2.0,65,1
448,84,1,5.0,6.0,74,0
448,84,1,12.0,35.0,58,0
448,84,2,1.0,5.0,66,1
354,84,1,2.0,2.0,52,0
461,84,1,1.0,1.0,42,0
461,84,1,1.0,0.0,52,1
399,84,6,43.0,57.0,67,0
538,84,1,8.0,0.0,46,0
328,84,1,1.0,0.0,31,0
170,84,1,16.0,15.0,24,0
5,84,2,11.0,1.0,44,0
170,61,1,2.0,1.0,46,0
170,84,1,3.0,3.0,58,0
6,84,2,22.0,6.0,40,0
537,84,1,1.0,1.0,52,0
276,84,2,7.0,1.0,38,0
183,84,1,3.0,0.0,56,0
327,84,1,1.0,1.0,53,0
476,97,1,13.0,1.0,52,0
538,84,2,55.0,40.0,63,0
354,84,1,2.0,2.0,52,0
170,84,1,16.0,15.0,24,0
573,84,1,2.0,1.0,61,0
328,84,1,3.0,3.0,33,0
26,84,1,6.0,0.0,51,0
328,84,1,3.0,1.0,52,0
399,84,7,52.0,63.0,67,0
328,84,2,31.0,3.0,37,0
373,84,4,33.0,16.0,65,0
354,84,1,2.0,2.0,53,0
432,84,1,3.0,1.0,64,0
195,84,1,9.0,6.0,77,0
357,84,1,2.0,2.0,55,0
538,84,2,45.0,0.0,63,0
470,21,1,1.0,0.0,48,0
328,84,1,1.0,1.0,38,0
538,84,1,1.0,1.0,57,0
538,84,1,1.0,1.0,24,0
357,84,1,3.0,0.0,54,0
357,84,1,1.0,1.0,52,0
26,84,2,49.0,49.0,51,0
579,84,1,24.0,13.0,64,0
546,84,2,2.0,1.0,63,0
44,0,6,140.0,0.0,53,0
546,84,1,1.0,1.0,50,1
270,84,1,12.0,3.0,48,0
170,84,2,7.0,0.0,55,0
327,84,1,1.0,0.0,65,0
486,97,1,7.0,7.0,46,0
546,84,3,14.0,1.0,48,0
488,84,2,59.0,1.0,58,0
546,17,2,10.0,4.0,48,0
327,84,1,2.0,2.0,54,0
328,61,1,1.0,1.0,44,0
533,84,1,3.0,2.0,49,0
328,84,1,2.0,0.0,34,0
533,84,1,2.0,3.0,55,0
546,84,2,4.0,1.0,67,0
175,84,1,3.0,1.0,62,0
546,84,1,1.0,1.0,45,1
357,97,20,612.0,50.0,53,0
387,84,1,4.0,1.0,62,0
281,84,1,4.0,3.0,56,0
416,61,1,1.0,2.0,36,0
95,84,2,4.0,2.0,49,0
604,84,1,2.0,2.0,47,0
26,94,1,1.0,1.0,65,0
491,89,1,5.0,4.0,47,0
44,18,2,135.0,0.0,32,1
387,84,1,2.0,3.0,62,0
327,84,2,24.0,1.0,60,0
118,72,1,10.0,6.0,55,0
217,84,1,1.0,1.0,59,0
217,84,1,3.0,1.0,66,0
217,84,2,8.0,6.0,51,0
270,84,1,6.0,2.0,48,0
328,84,1,45.0,0.0,36,1
86,84,1,30.0,12.0,52,0
86,84,1,3.0,1.0,55,0
328,84,1,1.0,1.0,37,0
563,84,2,2.0,2.0,49,0
266,84,2,7.0,176.0,60,1
579,84,1,1.0,0.0,48,0
538,84,1,6.0,0.0,44,0
343,0,145,1231.0,629.0,46,0
416,84,2,3.0,3.0,41,0
461,84,2,14.0,0.0,35,0
258,84,3,82.0,48.0,68,1
486,97,1,7.0,7.0,46,0
546,84,3,14.0,1.0,48,0
327,84,1,1.0,0.0,65,0
170,84,2,7.0,0.0,55,0
546,17,2,10.0,4.0,48,0
357,97,20,617.0,52.0,53,0
328,61,1,1.0,1.0,44,0
328,84,1,2.0,0.0,34,0
327,84,1,2.0,2.0,54,0
533,84,1,3.0,2.0,49,0
546,84,2,4.0,1.0,67,0
546,84,1,1.0,1.0,45,1
416,61,1,1.0,2.0,36,0
95,84,2,4.0,2.0,49,0
281,84,1,4.0,3.0,56,0
343,0,117,1532.0,904.0,46,0
491,89,1,5.0,4.0,47,0
387,84,1,4.0,1.0,62,0
44,18,2,135.0,0.0,32,1
118,72,1,10.0,6.0,55,0
291,0,1,5.0,0.0,37,0
533,84,1,2.0,3.0,55,0
270,84,1,6.0,2.0,48,0
387,84,3,54.0,8.0,69,0
86,84,1,1.0,1.0,45,0
26,94,1,1.0,1.0,65,0
26,84,2,49.0,49.0,51,0
327,84,2,24.0,1.0,60,0
579,84,1,1.0,0.0,48,0
86,84,1,30.0,12.0,52,1
86,84,1,3.0,1.0,55,0
256,0,1,11.0,0.0,30,0
428,84,1,2.0,2.0,43,0
26,84,1,2.0,0.0,52,0
113,84,3,6.0,5.0,53,0
227,84,3,65.0,1.0,64,0
402,84,3,55.0,2.0,52,0
538,84,1,6.0,0.0,44,0
170,84,1,3.0,3.0,58,0
44,84,80,1366.0,1969.0,58,1
217,84,1,1.0,1.0,59,0
217,84,1,3.0,1.0,66,0
217,84,2,8.0,6.0,51,0
343,0,226,2188.0,1635.0,46,0
86,84,1,2.0,0.0,38,0
327,84,1,4.0,1.0,51,0
309,84,1,4.0,1.0,41,0
26,84,1,2.0,2.0,49,0
328,84,1,5.0,1.0,50,0
227,84,3,65.0,1.0,64,0
461,84,2,14.0,0.0,35,0
26,84,1,1.0,1.0,54,0
6,84,2,12.0,0.0,59,0
170,84,1,4.0,1.0,60,0
533,84,1,1.0,0.0,66,0
328,84,1,12.0,1.0,40,0
402,84,3,55.0,2.0,52,0
538,84,1,6.0,0.0,44,0
227,84,3,65.0,1.0,64,0
461,84,2,14.0,0.0,35,0
132,84,1,1.0,1.0,77,0
132,1,1,15.0,0.0,55,0
402,84,3,55.0,2.0,52,0
132,84,1,1.0,1.0,77,0
132,1,1,15.0,0.0,55,0
170,84,2,15.0,1.0,52,0
593,84,2,18.0,3.0,51,0
373,84,1,1.0,1.0,46,0
593,84,2,18.0,3.0,51,0
170,84,2,15.0,1.0,52,0
108,84,1,1.0,1.0,40,0
256,0,1,11.0,0.0,30,0
538,84,1,6.0,0.0,44,0
428,84,1,2.0,2.0,43,0
26,84,1,2.0,2.0,49,0
328,84,1,4.0,0.0,34,0
26,84,1,2.0,0.0,52,0
354,84,1,1.0,0.0,69,0
44,84,79,1365.0,1967.0,58,1
26,84,1,1.0,1.0,54,0
170,96,1,1.0,1.0,53,0
525,84,1,1.0,1.0,74,0
525,84,1,1.0,1.0,57,0
525,84,1,1.0,1.0,68,0
597,84,2,276.0,1.0,47,0
309,84,1,4.0,1.0,41,0
533,84,1,1.0,0.0,66,0
17,84,3,66.0,10.0,67,0
328,84,1,5.0,1.0,50,0
328,84,1,1.0,0.0,40,0
227,84,3,65.0,1.0,64,0
387,84,1,2.0,1.0,47,0
387,84,1,2.0,1.0,49,0
227,84,2,75.0,16.0,69,0
380,84,1,1.0,1.0,72,0
373,84,1,1.0,1.0,46,0
380,84,1,1.0,1.0,72,0
471,61,1,1.0,1.0,71,0
471,61,1,1.0,1.0,71,0
343,0,108,1210.0,891.0,46,0
291,84,1,1.0,1.0,39,0
291,84,1,1.0,1.0,39,0
604,84,1,2.0,2.0,64,0
132,84,1,1.0,1.0,77,0
132,1,1,15.0,0.0,55,0
563,84,1,1.0,1.0,68,0
328,84,1,1.0,3.0,36,0
125,94,1,1.0,0.0,67,0
170,84,1,1.0,0.0,58,0
270,84,1,12.0,3.0,48,0
170,84,1,1.0,1.0,44,0
388,84,2,5.0,12.0,45,0
295,84,4,116.0,6.0,49,0
295,84,3,82.0,10.0,55,1
488,84,2,59.0,1.0,58,0
328,84,1,2.0,2.0,33,0
327,84,1,1.0,0.0,65,0
17,84,1,2.0,0.0,54,0
17,90,2,7.0,15.0,58,0
486,97,1,7.0,7.0,46,0
546,100,1,2.0,2.0,49,0
546,84,5,17.0,9.0,48,0
438,84,1,4.0,4.0,70,0
118,72,1,8.0,0.0,60,0
546,17,2,10.0,4.0,48,0
55,84,1,1.0,1.0,45,0
327,84,1,2.0,2.0,54,0
175,84,1,4.0,1.0,62,0
533,84,1,3.0,2.0,49,0
439,84,1,1.0,1.0,52,0
328,84,1,4.0,1.0,46,0
546,84,2,4.0,1.0,67,0
470,97,1,1.0,0.0,52,0
448,84,1,3.0,3.0,45,0
387,84,1,5.0,1.0,62,0
575,84,1,1.0,0.0,57,0
546,84,1,1.0,1.0,45,1
328,84,2,14.0,0.0,44,0
384,84,6,6.0,216.0,46,0
416,61,1,1.0,2.0,36,0
170,84,1,5.0,2.0,41,0
387,84,4,41.0,16.0,61,0
62,84,2,3.0,3.0,58,0
416,84,1,3.0,0.0,36,0
40,84,1,1.0,1.0,55,0
428,84,1,1.0,1.0,57,0
58,84,1,3.0,1.0,72,0
428,96,1,1.0,0.0,44,0
604,84,1,2.0,2.0,47,0
281,84,1,4.0,3.0,56,0
327,84,2,24.0,1.0,60,0
118,72,1,1.0,2.0,79,0
475,97,1,11.0,4.0,42,0
380,84,2,3.0,3.0,49,0
95,84,2,4.0,2.0,49,0
406,72,2,12.0,1.0,23,0
227,84,2,74.0,16.0,69,0
227,84,2,23.0,2.0,70,1
95,84,1,3.0,4.0,36,0
491,89,1,5.0,4.0,47,0
343,0,199,4556.0,3089.0,46,0
7,96,2,26.0,22.0,60,0
86,110,1,3.0,6.0,45,0
390,84,1,1.0,3.0,50,0
44,18,2,135.0,0.0,32,1
387,84,3,55.0,8.0,69,1
390,84,1,1.0,0.0,36,0
388,84,5,16.0,11.0,50,0
118,72,1,10.0,6.0,55,1
533,84,1,2.0,2.0,55,0
546,84,1,1.0,1.0,60,0
533,84,3,23.0,2.0,60,0
304,84,1,4.0,0.0,49,0
217,84,1,3.0,2.0,66,0
217,84,1,1.0,1.0,59,0
217,84,2,8.0,6.0,51,0
609,84,1,1.0,1.0,55,0
270,84,1,6.0,2.0,48,0
448,84,1,1.0,0.0,46,0
439,61,2,71.0,31.0,52,1
328,84,1,1.0,1.0,40,0
328,84,1,6.0,0.0,45,0
607,0,1,2.0,2.0,57,0
387,21,1,4.0,1.0,58,0
86,84,1,33.0,14.0,52,0
86,84,1,3.0,1.0,55,0
491,84,1,1.0,1.0,58,0
390,84,1,4.0,1.0,48,0
376,84,1,8.0,0.0,72,0
48,84,1,2.0,2.0,38,0
8,84,1,4.0,4.0,53,0
58,84,1,3.0,2.0,55,0
7,84,2,3.0,15.0,58,0
228,84,2,53.0,1.0,54,0
228,84,1,3.0,17.0,62,0
563,84,2,2.0,2.0,49,0
579,84,1,1.0,0.0,48,0
266,84,1,3.0,2.0,45,0
395,84,1,11.0,0.0,42,0
95,84,1,1.0,1.0,35,0
538,84,2,2.0,0.0,55,0
373,84,2,34.0,1.0,73,0
24,84,1,5.0,1.0,58,0
513,84,2,3.0,3.0,68,0
392,97,1,3.0,0.0,47,0
388,21,2,2.0,1.0,72,0
170,96,1,1.0,1.0,53,0
476,84,1,5.0,6.0,42,1
399,30,5,41.0,14.0,71,0
266,90,1,2.0,1.0,58,0
533,84,1,2.0,1.0,69,0
170,84,3,13.0,1.0,73,0
525,84,2,57.0,0.0,47,0
573,84,5,11.0,7.0,57,0
573,0,1,2.0,2.0,81,0
354,72,3,9.0,40.0,50,0
354,17,1,1.0,1.0,52,0
448,84,1,4.0,0.0,56,0
470,84,2,43.0,1.0,53,0
344,0,0,0.0,0.0,92,0
387,84,1,2.0,3.0,50,0
113,84,1,1.0,0.0,61,0
113,84,1,1.0,2.0,70,0
113,84,1,1.0,1.0,56,0
113,84,3,49.0,7.0,74,0
113,84,2,2.0,2.0,60,0
256,0,1,11.0,0.0,30,0
439,84,2,4.0,1.0,62,0
249,0,1,6.0,11.0,67,0
328,84,1,2.0,2.0,45,0
231,84,2,210.0,39.0,68,0
328,84,1,4.0,0.0,34,0
538,84,2,4.0,4.0,44,0
484,85,2,2.0,2.0,33,0
328,84,1,1.0,1.0,39,0
328,84,1,1.0,1.0,26,0
328,84,2,205.0,2.0,34,0
26,84,1,4.0,1.0,52,0
533,84,1,1.0,1.0,34,0
533,84,1,1.0,0.0,66,0
609,84,10,238.0,58.0,53,1
26,84,2,7.0,1.0,45,0
95,84,4,37.0,18.0,52,0
428,84,1,2.0,2.0,43,0
354,84,1,1.0,0.0,69,0
597,84,2,280.0,1.0,47,0
26,21,1,2.0,2.0,50,0
211,84,1,1.0,0.0,39,0
416,87,3,24.0,2.0,50,1
291,0,7,477.0,19209.0,32,0
428,84,2,6.0,1.0,50,0
170,84,2,3.0,2.0,42,0
232,1,12,440.0,0.0,50,0
609,1,1,14.0,0.0,53,0
491,84,2,10.0,0.0,76,0
510,84,1,1.0,1.0,50,0
48,84,1,2.0,2.0,43,0
563,93,1,1.0,1.0,67,1
399,84,1,3.0,1.0,65,1
61,84,1,2.0,0.0,57,0
17,84,3,70.0,14.0,67,0
395,97,6,18.0,9.0,44,0
40,84,1,2.0,2.0,63,0
604,84,1,2.0,2.0,64,0
328,84,1,4.0,0.0,44,0
328,84,1,1.0,3.0,36,0
241,84,2,12.0,10.0,44,0
563,84,1,1.0,1.0,68,0
604,84,1,2.0,2.0,64,0
328,84,1,4.0,0.0,44,0
118,72,1,2.0,2.0,59,0
118,72,1,2.0,2.0,59,0
373,84,2,10.0,0.0,61,0
26,84,1,3.0,1.0,45,0
373,84,1,1.0,1.0,46,0
593,84,2,18.0,3.0,51,0
380,84,1,1.0,1.0,72,0
471,61,1,1.0,1.0,71,0
170,84,1,6.0,5.0,63,0
108,84,1,1.0,1.0,40,0
118,72,1,2.0,2.0,59,0
597,84,2,277.0,1.0,47,0
291,84,1,1.0,1.0,39,0
328,84,1,1.0,1.0,52,0
328,84,4,8.0,20.0,47,0
563,84,1,1.0,1.0,68,0
