87b9a128223,Tonow-c2c,Wed Dec 4 18:05:54 2019,[FIX] sale: change the date to isoformat to be serializable,   1 file changed, 10 insertions(+), 6 deletions(-) 
b17729ff700,Aaron Bohy,Wed Mar 18 19:00:08 2020,[FIX] stock: don't write stuff in session.user_context,   1 file changed, 1 insertion(+), 1 deletion(-) 
ed4df890acc,alt-odoo,Mon Mar 2 22:23:18 2020,[FIX] l10n_fr: adapt French COA data to include subaccounts of 608,   1 file changed, 40 insertions(+) ,
18e6341dbfa,jvm-odoo,Fri Mar 13 19:29:45 2020,"[FIX] web, purchase, sale: fix no currency in calendar view",   4 files changed, 32 insertions(+), 26 deletions(-) 
d310b3ef578,Xavier Morel,Mon Mar 16 13:52:28 2020,[IMP] core: cutoff imports after some number of errors,   2 files changed, 22 insertions(+), 1 deletion(-) 
7aa652f5fdf,Pierre Masereel,Thu Nov 21 19:14:46 2019,[IMP] point_of_sale: Use the cash rounding in the pos,   19 files changed, 585 insertions(+), 52 deletions(-) 
61b1bafef13,Denis Ledoux,Wed Feb 26 14:46:01 2020,[FIX] base: validate `ir.ui.view` xml on re-enabling,   2 files changed, 50 insertions(+), 1 deletion(-) 
5d9d5d0367e,Quentin Nicolay,Mon Mar 16 21:35:24 2020,"[FIX] account: load more"" button in manual reconciliation""",   1 file changed, 4 insertions(+), 4 deletions(-) 
03d01052c45,William Henrotin,Tue Mar 10 16:05:23 2020,[IMP] account: check access right before posting invoice,   2 files changed, 6 insertions(+), 3 deletions(-) 
b83ebbb06b4,svs-odoo,Tue Mar 10 18:40:09 2020,[FIX] stock: don't validate WH/OUT/0005,   3 files changed, 17 insertions(+), 11 deletions(-) 
cec9cf3334b,svs-odoo,Fri Mar 6 21:07:43 2020,[IMP] stock: add barcode for small refrigerator,   1 file changed, 1 insertion(+) ,
1c37badbc70,Swapnesh Shah,Sun Mar 8 18:04:04 2020,[FIX] doc: update links,   1 file changed, 2 insertions(+), 2 deletions(-) 
c8217080d96,jerome hanke (jhk),Wed Feb 26 18:01:41 2020,[FIX] web: export of id from grouped elements does not fail,   1 file changed, 3 insertions(+), 1 deletion(-) 
677401bd0be,Simon Lejeune,Mon Mar 23 14:34:34 2020,[FIX] stock_account: performance of _run_fifo,   1 file changed, 1 insertion(+), 1 deletion(-) 
6b20a824130,Martin Trigaux,Mon Mar 16 14:36:16 2020,[FIX] base: proper unlink of abtract model,   3 files changed, 26 insertions(+), 1 deletion(-) 
ce219b8375d,Nicolas Martinelli,Mon Mar 23 17:44:09 2020,"[FIX] mrp, mrp_subcontracting: clean-up routes at uninstall",   4 files changed, 30 insertions(+) ,
e5353ff3859,Benjamin Vray,Wed Feb 12 21:34:23 2020,[FIX] web_editor: get size of resizable elements on mouse down,   1 file changed, 3 insertions(+) ,
1b830bf1c72,fja-odoo,Fri Mar 20 20:26:11 2020,[FIX] web: change invalid font awesome icon,   2 files changed, 2 insertions(+), 2 deletions(-) 
c78070dc22f,Rémi Rahir,Thu Mar 12 19:57:36 2020,[FIX] iap: limit force_create at last step,   1 file changed, 17 insertions(+), 14 deletions(-) 
0319b5d5bf2,Damien Bouvy,Mon Mar 23 12:31:13 2020,[FIX] sale: correct dependency for SO line currency,   1 file changed, 1 insertion(+), 1 deletion(-) 
94b944d0315,Swapnesh Shah,Sun Jan 26 23:44:31 2020,[FIX] account: Set accounting_date readonly when confirmed,   1 file changed, 2 insertions(+), 1 deletion(-) 
4df8d145c34,william,Mon Mar 23 13:40:28 2020,[FIX] l10n_lu: wrong account type details,   1 file changed, 4 insertions(+), 4 deletions(-) 
60f9cea444d,Nicolas Martinelli,Fri Mar 20 20:47:01 2020,[FIX] payment_sips: rounding error,   1 file changed, 1 insertion(+), 1 deletion(-) 
859c7e77082,Victor Feyens,Thu Feb 6 20:01:09 2020,"[IMP] account, website_sale: remove 'remove me' code.",   2 files changed, 5 deletions(-) ,
7f944bc664d,fw-bot,Tue Mar 3 21:17:36 2020,[FIX] account: Exclude journal entries from account.move.line,   1 file changed, 1 insertion(+), 1 deletion(-) 
83ffe8b50b2,David Beguin,Fri Mar 20 14:18:20 2020,[FIX] base: make parent contact lang prevail on DB lang,   2 files changed, 9 insertions(+), 4 deletions(-) 
fba4517567b,svs-odoo,Tue Mar 24 20:31:06 2020,[FIX] stock_picking_batch: kanban view for picking,   1 file changed, 2 insertions(+), 1 deletion(-) 
b9d5129a4ef,svs-odoo,Tue Mar 24 20:37:26 2020,[FIX] stock: picking operation kanban mobile,   1 file changed, 3 insertions(+), 1 deletion(-) 
033980a5f8f,Nicolas Lempereur,Wed Mar 25 12:48:11 2020,[FIX] test_xlsx_export: no warning when install w/o test_impex,   1 file changed, 1 insertion(+) ,
b99322e64e0,william,Wed Mar 18 13:55:17 2020,[FIX] account: double column allow reconciliation in CoA,   1 file changed, 1 deletion(-) ,
389049102a7,William Henrotin,Tue Mar 17 14:56:50 2020,"[FIX] mrp, purchase_requisition: hide empty variant description",   2 files changed, 2 insertions(+), 2 deletions(-) 
1093baa29ae,William Henrotin,Mon Mar 16 20:54:08 2020,[REM] mrp: remove unused field,   1 file changed, 3 deletions(-) ,
163512da497,Laurent Stukkens (LTU),Thu Mar 19 16:39:56 2020,[IMP] sale: Pass SO notes to invoices,   3 files changed, 81 insertions(+), 13 deletions(-) 
e4c66d7d288,Yannick Tivisse,Tue Mar 24 18:09:07 2020,[IMP] hr_contract: remove unused field,   2 files changed, 9 insertions(+), 2 deletions(-) 
873e2e55afa,Swapnesh Shah,Sat Mar 14 21:16:10 2020,[FIX] account: Compute root with single character code,   1 file changed, 1 insertion(+), 1 deletion(-) 
b51129bd304,Martin Trigaux,Mon Mar 16 14:36:16 2020,[FIX] base: proper unlink of abtract model,   3 files changed, 26 insertions(+), 1 deletion(-) 
7da747c6272,Benjamin Vray,Fri Mar 6 19:52:13 2020,[IMP] website: add position top in cookie bar and fix a bug,   4 files changed, 54 insertions(+), 3 deletions(-) 
079dac124af,Benjamin Vray,Fri Mar 6 16:16:50 2020,[IMP] website: move options in table of content snippet,   2 files changed, 52 insertions(+), 30 deletions(-) 
